airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,sharpness_rating,radius_rating
fx60100-il,xf-fx60100-il-50000,50000.0,0.09995,0.279,49.0,49.0,1.3656,9.75,84.94479507147268,15.055204928527314
fx60100-il,xf-fx60100-il-500000,500000.0,0.09995,0.279,49.0,49.0,1.5427,12.5,84.94479507147268,15.055204928527314
fx601001-il,xf-fx601001-il-100000,100000.0,0.1012,0.308,18.0,18.0,1.3704,10.75,84.75651086776423,15.24348913223576
fx601001-il,xf-fx601001-il-1000000,1000000.0,0.1012,0.308,18.0,18.0,1.4944,11.25,84.75651086776423,15.24348913223576
fx601001-il,xf-fx601001-il-200000,200000.0,0.1012,0.308,18.0,18.0,1.3871,10.75,84.75651086776423,15.24348913223576
fx601001-il,xf-fx601001-il-50000,50000.0,0.1012,0.308,18.0,18.0,1.3187,10.0,84.75651086776423,15.24348913223576
fx601001-il,xf-fx601001-il-500000,500000.0,0.1012,0.308,18.0,18.0,1.4238,11.75,84.75651086776423,15.24348913223576
fx60100sm-il,xf-fx60100sm-il-100000,100000.0,0.09981,0.279,0.03547,0.565,1.4463,11.25,84.96588290228803,15.034117097711968
fx60100sm-il,xf-fx60100sm-il-1000000,1000000.0,0.09981,0.279,0.03547,0.565,1.6608,14.25,84.96588290228803,15.034117097711968
fx60100sm-il,xf-fx60100sm-il-200000,200000.0,0.09981,0.279,0.03547,0.565,1.448,12.75,84.96588290228803,15.034117097711968
fx60100sm-il,xf-fx60100sm-il-50000,50000.0,0.09981,0.279,0.03547,0.565,1.3774,10.25,84.96588290228803,15.034117097711968
fx60100sm-il,xf-fx60100sm-il-500000,500000.0,0.09981,0.279,0.03547,0.565,1.5577,13.0,84.96588290228803,15.034117097711968
fx60126-il,xf-fx60126-il-100000,100000.0,0.12593,0.279,49.0,49.0,1.5577,12.5,81.03149618159635,18.968503818403644
fx60126-il,xf-fx60126-il-1000000,1000000.0,0.12593,0.279,49.0,49.0,1.7396,14.75,81.03149618159635,18.968503818403644
fx60126-il,xf-fx60126-il-200000,200000.0,0.12593,0.279,49.0,49.0,1.5385,15.0,81.03149618159635,18.968503818403644
fx60126-il,xf-fx60126-il-50000,50000.0,0.12593,0.279,49.0,49.0,1.4316,11.5,81.03149618159635,18.968503818403644
fx60126-il,xf-fx60126-il-500000,500000.0,0.12593,0.279,49.0,49.0,1.6406,16.25,81.03149618159635,18.968503818403644
fx601261-il,xf-fx601261-il-100000,100000.0,0.12596,0.279,49.0,49.0,1.5508,13.75,81.02697736070735,18.97302263929265
fx601261-il,xf-fx601261-il-1000000,1000000.0,0.12596,0.279,49.0,49.0,1.6261,13.5,81.02697736070735,18.97302263929265
fx601261-il,xf-fx601261-il-200000,200000.0,0.12596,0.279,49.0,49.0,1.5318,15.75,81.02697736070735,18.97302263929265
fx601261-il,xf-fx601261-il-50000,50000.0,0.12596,0.279,49.0,49.0,1.4861,12.0,81.02697736070735,18.97302263929265
fx601261-il,xf-fx601261-il-500000,500000.0,0.12596,0.279,49.0,49.0,1.5864,12.25,81.02697736070735,18.97302263929265
fx60157-il,xf-fx60157-il-100000,100000.0,0.15673,0.402,49.0,49.0,1.3096,15.25,76.39217340222024,23.607826597779752
fx60157-il,xf-fx60157-il-1000000,1000000.0,0.15673,0.402,49.0,49.0,1.608,18.0,76.39217340222024,23.607826597779752
fx60157-il,xf-fx60157-il-200000,200000.0,0.15673,0.402,49.0,49.0,1.3447,18.75,76.39217340222024,23.607826597779752
fx60157-il,xf-fx60157-il-50000,50000.0,0.15673,0.402,49.0,49.0,1.2807,12.25,76.39217340222024,23.607826597779752
fx60157-il,xf-fx60157-il-500000,500000.0,0.15673,0.402,49.0,49.0,1.4787,15.25,76.39217340222024,23.607826597779752
fx60160-il,xf-fx60160-il-100000,100000.0,0.15595,0.4,19.0,19.0,1.3749,13.5,76.50966274533431,23.49033725466568
fx60160-il,xf-fx60160-il-1000000,1000000.0,0.15595,0.4,19.0,19.0,1.4637,17.25,76.50966274533431,23.49033725466568
fx60160-il,xf-fx60160-il-200000,200000.0,0.15595,0.4,19.0,19.0,1.3286,15.75,76.50966274533431,23.49033725466568
fx60160-il,xf-fx60160-il-50000,50000.0,0.15595,0.4,19.0,19.0,1.3414,12.75,76.50966274533431,23.49033725466568
fx60160-il,xf-fx60160-il-500000,500000.0,0.15595,0.4,19.0,19.0,1.3798,17.25,76.50966274533431,23.49033725466568
fx60177-il,xf-fx60177-il-100000,100000.0,0.17722,0.371,49.0,49.0,1.3646,15.5,73.30581873503141,26.694181264968584
fx60177-il,xf-fx60177-il-1000000,1000000.0,0.17722,0.371,49.0,49.0,1.5558,15.25,73.30581873503141,26.694181264968584
fx60177-il,xf-fx60177-il-200000,200000.0,0.17722,0.371,49.0,49.0,1.3741,15.75,73.30581873503141,26.694181264968584
fx60177-il,xf-fx60177-il-50000,50000.0,0.17722,0.371,49.0,49.0,1.0791,10.0,73.30581873503141,26.694181264968584
fx60177-il,xf-fx60177-il-500000,500000.0,0.17722,0.371,49.0,49.0,1.521,14.5,73.30581873503141,26.694181264968584
fx61140-il,xf-fx61140-il-100000,100000.0,0.13983,0.339,49.0,49.0,1.286,9.75,78.93777583635844,21.062224163641567
fx61140-il,xf-fx61140-il-1000000,1000000.0,0.13983,0.339,49.0,49.0,1.5126,11.5,78.93777583635844,21.062224163641567
fx61140-il,xf-fx61140-il-200000,200000.0,0.13983,0.339,49.0,49.0,1.3165,9.0,78.93777583635844,21.062224163641567
fx61140-il,xf-fx61140-il-50000,50000.0,0.13983,0.339,49.0,49.0,0.7947,9.75,78.93777583635844,21.062224163641567
fx61140-il,xf-fx61140-il-500000,500000.0,0.13983,0.339,49.0,49.0,1.4223,10.5,78.93777583635844,21.062224163641567
fx61147-il,xf-fx61147-il-100000,100000.0,0.14766,0.339,49.0,49.0,1.4442,11.0,77.75836358432872,22.24163641567127
fx61147-il,xf-fx61147-il-1000000,1000000.0,0.14766,0.339,49.0,49.0,1.5506,13.25,77.75836358432872,22.24163641567127
fx61147-il,xf-fx61147-il-200000,200000.0,0.14766,0.339,49.0,49.0,1.4445,10.25,77.75836358432872,22.24163641567127
fx61147-il,xf-fx61147-il-50000,50000.0,0.14766,0.339,49.0,49.0,0.7076,10.5,77.75836358432872,22.24163641567127
fx61147-il,xf-fx61147-il-500000,500000.0,0.14766,0.339,49.0,49.0,1.483,11.5,77.75836358432872,22.24163641567127
fx61163-il,xf-fx61163-il-100000,100000.0,0.16353,0.371,49.0,49.0,1.3443,11.25,75.36790733404631,24.632092665953696
fx61163-il,xf-fx61163-il-1000000,1000000.0,0.16353,0.371,49.0,49.0,1.5244,13.25,75.36790733404631,24.632092665953696
fx61163-il,xf-fx61163-il-200000,200000.0,0.16353,0.371,49.0,49.0,1.4046,10.25,75.36790733404631,24.632092665953696
fx61163-il,xf-fx61163-il-50000,50000.0,0.16353,0.371,49.0,49.0,0.67,10.25,75.36790733404631,24.632092665953696
fx61163-il,xf-fx61163-il-500000,500000.0,0.16353,0.371,49.0,49.0,1.4574,12.25,75.36790733404631,24.632092665953696
fx61168-il,xf-fx61168-il-100000,100000.0,0.16806,0.371,49.0,49.0,1.3833,12.25,74.6855653798069,25.3144346201931
fx61168-il,xf-fx61168-il-1000000,1000000.0,0.16806,0.371,49.0,49.0,1.496,15.0,74.6855653798069,25.3144346201931
fx61168-il,xf-fx61168-il-200000,200000.0,0.16806,0.371,49.0,49.0,1.4259,10.5,74.6855653798069,25.3144346201931
fx61168-il,xf-fx61168-il-50000,50000.0,0.16806,0.371,49.0,49.0,0.6305,10.75,74.6855653798069,25.3144346201931
fx61168-il,xf-fx61168-il-500000,500000.0,0.16806,0.371,49.0,49.0,1.4529,10.75,74.6855653798069,25.3144346201931
fx61184-il,xf-fx61184-il-100000,100000.0,0.18373,0.371,49.0,49.0,1.3976,17.25,72.32523460211782,27.67476539788218
fx61184-il,xf-fx61184-il-1000000,1000000.0,0.18373,0.371,49.0,49.0,1.5711,17.5,72.32523460211782,27.67476539788218
fx61184-il,xf-fx61184-il-200000,200000.0,0.18373,0.371,49.0,49.0,1.3938,10.25,72.32523460211782,27.67476539788218
fx61184-il,xf-fx61184-il-50000,50000.0,0.18373,0.371,49.0,49.0,0.6853,11.25,72.32523460211782,27.67476539788218
fx61184-il,xf-fx61184-il-500000,500000.0,0.18373,0.371,49.0,49.0,1.4645,17.0,72.32523460211782,27.67476539788218
fx62k131-il,xf-fx62k131-il-100000,100000.0,0.13089,0.402,49.0,49.0,1.3349,12.0,80.28438446128123,19.71561553871876
fx62k131-il,xf-fx62k131-il-1000000,1000000.0,0.13089,0.402,49.0,49.0,1.485,10.0,80.28438446128123,19.71561553871876
fx62k131-il,xf-fx62k131-il-200000,200000.0,0.13089,0.402,49.0,49.0,1.3385,12.5,80.28438446128123,19.71561553871876
fx62k131-il,xf-fx62k131-il-50000,50000.0,0.13089,0.402,49.0,49.0,1.3447,11.75,80.28438446128123,19.71561553871876
fx62k131-il,xf-fx62k131-il-500000,500000.0,0.13089,0.402,49.0,49.0,1.4303,12.5,80.28438446128123,19.71561553871876
fx62k153-il,xf-fx62k153-il-100000,100000.0,0.15273,0.402,49.0,49.0,1.3861,14.25,76.99468285408729,23.005317145912723
fx62k153-il,xf-fx62k153-il-1000000,1000000.0,0.15273,0.402,49.0,49.0,1.5967,14.75,76.99468285408729,23.005317145912723
fx62k153-il,xf-fx62k153-il-200000,200000.0,0.15273,0.402,49.0,49.0,1.3871,13.75,76.99468285408729,23.005317145912723
fx62k153-il,xf-fx62k153-il-50000,50000.0,0.15273,0.402,49.0,49.0,1.4329,13.25,76.99468285408729,23.005317145912723
fx62k153-il,xf-fx62k153-il-500000,500000.0,0.15273,0.402,49.0,49.0,1.5289,14.5,76.99468285408729,23.005317145912723
fx63100-il,xf-fx63100-il-100000,100000.0,0.0993,0.308,16.0,18.0,1.5514,10.75,85.04270285740108,14.957297142598922
fx63100-il,xf-fx63100-il-1000000,1000000.0,0.0993,0.308,16.0,18.0,1.8151,14.75,85.04270285740108,14.957297142598922
fx63100-il,xf-fx63100-il-200000,200000.0,0.0993,0.308,16.0,18.0,1.5734,11.75,85.04270285740108,14.957297142598922
fx63100-il,xf-fx63100-il-50000,50000.0,0.0993,0.308,16.0,18.0,1.4795,10.0,85.04270285740108,14.957297142598922
fx63100-il,xf-fx63100-il-500000,500000.0,0.0993,0.308,16.0,18.0,1.6516,14.5,85.04270285740108,14.957297142598922
fx63110-il,xf-fx63110-il-100000,100000.0,0.11,0.308,16.0,18.0,1.5995,11.75,83.43099007365677,16.56900992634322
fx63110-il,xf-fx63110-il-1000000,1000000.0,0.11,0.308,16.0,18.0,1.8287,15.25,83.43099007365677,16.56900992634322
fx63110-il,xf-fx63110-il-200000,200000.0,0.11,0.308,16.0,18.0,1.5969,14.25,83.43099007365677,16.56900992634322
fx63110-il,xf-fx63110-il-50000,50000.0,0.11,0.308,16.0,18.0,1.5293,11.0,83.43099007365677,16.56900992634322
fx63110-il,xf-fx63110-il-500000,500000.0,0.11,0.308,16.0,18.0,1.6599,15.0,83.43099007365677,16.56900992634322
fx63120-il,xf-fx63120-il-100000,100000.0,0.1201,0.308,18.0,18.0,1.684,14.25,81.90965370769254,18.090346292307462
fx63120-il,xf-fx63120-il-1000000,1000000.0,0.1201,0.308,18.0,18.0,1.8876,15.75,81.90965370769254,18.090346292307462
fx63120-il,xf-fx63120-il-200000,200000.0,0.1201,0.308,18.0,18.0,1.6468,15.25,81.90965370769254,18.090346292307462
fx63120-il,xf-fx63120-il-50000,50000.0,0.1201,0.308,18.0,18.0,1.6509,12.0,81.90965370769254,18.090346292307462
fx63120-il,xf-fx63120-il-500000,500000.0,0.1201,0.308,18.0,18.0,1.7522,14.0,81.90965370769254,18.090346292307462
fx63137-il,xf-fx63137-il-100000,100000.0,0.13712,0.309,49.0,49.0,1.7685,17.0,79.34597598999835,20.654024010001653
fx63137-il,xf-fx63137-il-1000000,1000000.0,0.13712,0.309,49.0,49.0,1.8523,12.5,79.34597598999835,20.654024010001653
fx63137-il,xf-fx63137-il-200000,200000.0,0.13712,0.309,49.0,49.0,1.7078,17.25,79.34597598999835,20.654024010001653
fx63137-il,xf-fx63137-il-50000,50000.0,0.13712,0.309,49.0,49.0,1.6757,13.25,79.34597598999835,20.654024010001653
fx63137-il,xf-fx63137-il-500000,500000.0,0.13712,0.309,49.0,49.0,1.8189,15.25,79.34597598999835,20.654024010001653
fx63137sm-il,xf-fx63137sm-il-100000,100000.0,0.136735,0.309,0.0595165,0.5,1.854,15.5,79.40396752474055,20.596032475259452
fx63137sm-il,xf-fx63137sm-il-1000000,1000000.0,0.136735,0.309,0.0595165,0.5,1.9835,17.5,79.40396752474055,20.596032475259452
fx63137sm-il,xf-fx63137sm-il-200000,200000.0,0.136735,0.309,0.0595165,0.5,1.8352,16.5,79.40396752474055,20.596032475259452
fx63137sm-il,xf-fx63137sm-il-50000,50000.0,0.136735,0.309,0.0595165,0.5,1.6666,13.0,79.40396752474055,20.596032475259452
fx63137sm-il,xf-fx63137sm-il-500000,500000.0,0.136735,0.309,0.0595165,0.5,1.8412,17.0,79.40396752474055,20.596032475259452
fx63143-il,xf-fx63143-il-100000,100000.0,0.1431899999999999,0.339,49.0,49.0,1.2414,15.5,78.43166789679015,21.56833210320985
fx63143-il,xf-fx63143-il-1000000,1000000.0,0.1431899999999999,0.339,49.0,49.0,1.3815,17.25,78.43166789679015,21.56833210320985
fx63143-il,xf-fx63143-il-200000,200000.0,0.1431899999999999,0.339,49.0,49.0,1.1937,16.5,78.43166789679015,21.56833210320985
fx63143-il,xf-fx63143-il-50000,50000.0,0.1431899999999999,0.339,49.0,49.0,0.5644,10.5,78.43166789679015,21.56833210320985
fx63143-il,xf-fx63143-il-500000,500000.0,0.1431899999999999,0.339,49.0,49.0,1.2487,14.25,78.43166789679015,21.56833210320985
fx63145-il,xf-fx63145-il-100000,100000.0,0.14471,0.309,49.0,49.0,1.5206,12.25,78.20271430508066,21.797285694919335
fx63145-il,xf-fx63145-il-1000000,1000000.0,0.14471,0.309,49.0,49.0,1.5856,12.0,78.20271430508066,21.797285694919335
fx63145-il,xf-fx63145-il-200000,200000.0,0.14471,0.309,49.0,49.0,1.5168,13.75,78.20271430508066,21.797285694919335
fx63145-il,xf-fx63145-il-50000,50000.0,0.14471,0.309,49.0,49.0,0.97,10.5,78.20271430508066,21.797285694919335
fx63145-il,xf-fx63145-il-500000,500000.0,0.14471,0.309,49.0,49.0,1.542,11.75,78.20271430508066,21.797285694919335
fx63147-il,xf-fx63147-il-100000,100000.0,0.14749,0.339,49.0,49.0,1.2871,11.25,77.78397023603307,22.216029763966922
fx63147-il,xf-fx63147-il-1000000,1000000.0,0.14749,0.339,49.0,49.0,1.5515,14.0,77.78397023603307,22.216029763966922
fx63147-il,xf-fx63147-il-200000,200000.0,0.14749,0.339,49.0,49.0,1.2553,11.0,77.78397023603307,22.216029763966922
fx63147-il,xf-fx63147-il-50000,50000.0,0.14749,0.339,49.0,49.0,1.2157,14.5,77.78397023603307,22.216029763966922
fx63147-il,xf-fx63147-il-500000,500000.0,0.14749,0.339,49.0,49.0,1.4142,13.25,77.78397023603307,22.216029763966922
fx63158-il,xf-fx63158-il-100000,100000.0,0.15814,0.339,49.0,49.0,1.4816,17.5,76.17978882043712,23.82021117956288
fx63158-il,xf-fx63158-il-1000000,1000000.0,0.15814,0.339,49.0,49.0,1.5889,12.5,76.17978882043712,23.82021117956288
fx63158-il,xf-fx63158-il-200000,200000.0,0.15814,0.339,49.0,49.0,1.4695,10.0,76.17978882043712,23.82021117956288
fx63158-il,xf-fx63158-il-50000,50000.0,0.15814,0.339,49.0,49.0,0.7703,10.25,76.17978882043712,23.82021117956288
fx63158-il,xf-fx63158-il-500000,500000.0,0.15814,0.339,49.0,49.0,1.545,15.25,76.17978882043712,23.82021117956288
fx6617a2-il,xf-fx6617a2-il-100000,100000.0,0.18195,0.339,44.0,44.0,0.6558,10.25,72.59335130819865,27.40664869180135
fx6617a2-il,xf-fx6617a2-il-1000000,1000000.0,0.18195,0.339,44.0,44.0,1.3317,9.0,72.59335130819865,27.40664869180135
fx6617a2-il,xf-fx6617a2-il-200000,200000.0,0.18195,0.339,44.0,44.0,1.4346,10.5,72.59335130819865,27.40664869180135
fx6617a2-il,xf-fx6617a2-il-50000,50000.0,0.18195,0.339,44.0,44.0,0.6678,12.5,72.59335130819865,27.40664869180135
fx6617a2-il,xf-fx6617a2-il-500000,500000.0,0.18195,0.339,44.0,44.0,1.4204,10.25,72.59335130819865,27.40664869180135
fx6617ai-il,xf-fx6617ai-il-100000,100000.0,0.1627799999999999,0.5,32.0,35.0,0.6777,9.75,75.48087785627139,24.519122143728612
fx6617ai-il,xf-fx6617ai-il-1000000,1000000.0,0.1627799999999999,0.5,32.0,35.0,1.4621,9.25,75.48087785627139,24.519122143728612
fx6617ai-il,xf-fx6617ai-il-200000,200000.0,0.1627799999999999,0.5,32.0,35.0,1.5052,11.0,75.48087785627139,24.519122143728612
fx6617ai-il,xf-fx6617ai-il-50000,50000.0,0.1627799999999999,0.5,32.0,35.0,0.579,9.5,75.48087785627139,24.519122143728612
fx6617ai-il,xf-fx6617ai-il-500000,500000.0,0.1627799999999999,0.5,32.0,35.0,1.5114,10.25,75.48087785627139,24.519122143728612
fx66182-il,xf-fx66182-il-100000,100000.0,0.18195,0.339,44.0,44.0,0.6217,9.5,72.59335130819865,27.40664869180135
fx66182-il,xf-fx66182-il-1000000,1000000.0,0.18195,0.339,44.0,44.0,1.3736,8.75,72.59335130819865,27.40664869180135
fx66182-il,xf-fx66182-il-200000,200000.0,0.18195,0.339,44.0,44.0,1.4392,11.25,72.59335130819865,27.40664869180135
fx66182-il,xf-fx66182-il-50000,50000.0,0.18195,0.339,44.0,44.0,0.586,10.5,72.59335130819865,27.40664869180135
fx66182-il,xf-fx66182-il-500000,500000.0,0.18195,0.339,44.0,44.0,1.432,9.75,72.59335130819865,27.40664869180135
fx66196v-il,xf-fx66196v-il-100000,100000.0,0.1956999999999999,0.371,44.0,44.0,0.6009,9.25,70.52222506740577,29.477774932594237
fx66196v-il,xf-fx66196v-il-1000000,1000000.0,0.1956999999999999,0.371,44.0,44.0,1.4683,9.5,70.52222506740577,29.477774932594237
fx66196v-il,xf-fx66196v-il-200000,200000.0,0.1956999999999999,0.371,44.0,44.0,1.4293,11.0,70.52222506740577,29.477774932594237
fx66196v-il,xf-fx66196v-il-50000,50000.0,0.1956999999999999,0.371,44.0,44.0,0.6154,11.25,70.52222506740577,29.477774932594237
fx66196v-il,xf-fx66196v-il-500000,500000.0,0.1956999999999999,0.371,44.0,44.0,1.5089,10.5,70.52222506740577,29.477774932594237
fx66a175-il,xf-fx66a175-il-100000,100000.0,0.17516,0.339,44.0,44.0,0.6463,9.0,73.61611110274293,26.383888897257073
fx66a175-il,xf-fx66a175-il-1000000,1000000.0,0.17516,0.339,44.0,44.0,1.3349,7.75,73.61611110274293,26.383888897257073
fx66a175-il,xf-fx66a175-il-200000,200000.0,0.17516,0.339,44.0,44.0,1.3946,9.5,73.61611110274293,26.383888897257073
fx66a175-il,xf-fx66a175-il-50000,50000.0,0.17516,0.339,44.0,44.0,0.7466,12.75,73.61611110274293,26.383888897257073
fx66a175-il,xf-fx66a175-il-500000,500000.0,0.17516,0.339,44.0,44.0,1.3613,8.25,73.61611110274293,26.383888897257073
fx66h60-il,xf-fx66h60-il-100000,100000.0,0.0601699999999999,0.222,0.01684,0.17,0.8819,9.0,90.93675157029027,9.063248429709725
fx66h60-il,xf-fx66h60-il-1000000,1000000.0,0.0601699999999999,0.222,0.01684,0.17,0.9143,9.5,90.93675157029027,9.063248429709725
fx66h60-il,xf-fx66h60-il-200000,200000.0,0.0601699999999999,0.222,0.01684,0.17,0.8627,8.5,90.93675157029027,9.063248429709725
fx66h60-il,xf-fx66h60-il-50000,50000.0,0.0601699999999999,0.222,0.01684,0.17,0.8741,8.75,90.93675157029027,9.063248429709725
fx66h60-il,xf-fx66h60-il-500000,500000.0,0.0601699999999999,0.222,0.01684,0.17,0.8533,8.25,90.93675157029027,9.063248429709725
fx66h80-il,xf-fx66h80-il-100000,100000.0,0.08002,0.279,0.0247,0.25,1.0313,10.0,87.94679841540014,12.053201584599856
fx66h80-il,xf-fx66h80-il-1000000,1000000.0,0.08002,0.279,0.0247,0.25,1.0881,10.5,87.94679841540014,12.053201584599856
fx66h80-il,xf-fx66h80-il-200000,200000.0,0.08002,0.279,0.0247,0.25,1.0274,10.0,87.94679841540014,12.053201584599856
fx66h80-il,xf-fx66h80-il-50000,50000.0,0.08002,0.279,0.0247,0.25,1.0269,10.0,87.94679841540014,12.053201584599856
fx66h80-il,xf-fx66h80-il-500000,500000.0,0.08002,0.279,0.0247,0.25,1.0356,9.75,87.94679841540014,12.053201584599856
fx66s161-il,xf-fx66s161-il-100000,100000.0,0.1611699999999999,0.339,44.0,44.0,0.8598,10.75,75.72338791064787,24.27661208935213
fx66s161-il,xf-fx66s161-il-1000000,1000000.0,0.1611699999999999,0.339,44.0,44.0,1.4082,9.0,75.72338791064787,24.27661208935213
fx66s161-il,xf-fx66s161-il-200000,200000.0,0.1611699999999999,0.339,44.0,44.0,1.4639,10.25,75.72338791064787,24.27661208935213
fx66s161-il,xf-fx66s161-il-50000,50000.0,0.1611699999999999,0.339,44.0,44.0,0.7186,11.5,75.72338791064787,24.27661208935213
fx66s161-il,xf-fx66s161-il-500000,500000.0,0.1611699999999999,0.339,44.0,44.0,1.4406,9.75,75.72338791064787,24.27661208935213
fx66s171-il,xf-fx66s171-il-100000,100000.0,0.17109,0.339,44.0,44.0,0.6459,9.0,74.22916447001762,25.77083552998237
fx66s171-il,xf-fx66s171-il-1000000,1000000.0,0.17109,0.339,44.0,44.0,1.4533,9.5,74.22916447001762,25.77083552998237
fx66s171-il,xf-fx66s171-il-200000,200000.0,0.17109,0.339,44.0,44.0,1.4865,11.0,74.22916447001762,25.77083552998237
fx66s171-il,xf-fx66s171-il-50000,50000.0,0.17109,0.339,44.0,44.0,0.6157,10.0,74.22916447001762,25.77083552998237
fx66s171-il,xf-fx66s171-il-500000,500000.0,0.17109,0.339,44.0,44.0,1.4774,10.25,74.22916447001762,25.77083552998237
fx66s196-il,xf-fx66s196-il-100000,100000.0,0.19634,0.371,44.0,44.0,1.2799,18.25,70.42582355510703,29.574176444892974
fx66s196-il,xf-fx66s196-il-1000000,1000000.0,0.19634,0.371,44.0,44.0,1.4022,9.25,70.42582355510703,29.574176444892974
fx66s196-il,xf-fx66s196-il-200000,200000.0,0.19634,0.371,44.0,44.0,1.3402,13.0,70.42582355510703,29.574176444892974
fx66s196-il,xf-fx66s196-il-50000,50000.0,0.19634,0.371,44.0,44.0,0.6099,11.75,70.42582355510703,29.574176444892974
fx66s196-il,xf-fx66s196-il-500000,500000.0,0.19634,0.371,44.0,44.0,1.4395,10.25,70.42582355510703,29.574176444892974
fx67k150-il,xf-fx67k150-il-100000,100000.0,0.14983,0.402,44.0,44.0,1.2556,14.0,77.43150220669087,22.568497793309128
fx67k150-il,xf-fx67k150-il-1000000,1000000.0,0.14983,0.402,44.0,44.0,1.2124,13.0,77.43150220669087,22.568497793309128
fx67k150-il,xf-fx67k150-il-200000,200000.0,0.14983,0.402,44.0,44.0,1.2416,14.25,77.43150220669087,22.568497793309128
fx67k150-il,xf-fx67k150-il-50000,50000.0,0.14983,0.402,44.0,44.0,0.6861,11.0,77.43150220669087,22.568497793309128
fx67k150-il,xf-fx67k150-il-500000,500000.0,0.14983,0.402,44.0,44.0,1.2202,6.75,77.43150220669087,22.568497793309128
fx67k170-il,xf-fx67k170-il-100000,100000.0,0.17006,0.402,44.0,44.0,1.2689,17.75,74.38431065387338,25.615689346126615
fx67k170-il,xf-fx67k170-il-1000000,1000000.0,0.17006,0.402,44.0,44.0,1.3417,17.75,74.38431065387338,25.615689346126615
fx67k170-il,xf-fx67k170-il-200000,200000.0,0.17006,0.402,44.0,44.0,1.3144,11.75,74.38431065387338,25.615689346126615
fx67k170-il,xf-fx67k170-il-50000,50000.0,0.17006,0.402,44.0,44.0,0.7198,13.25,74.38431065387338,25.615689346126615
fx67k170-il,xf-fx67k170-il-500000,500000.0,0.17006,0.402,44.0,44.0,1.3492,8.5,74.38431065387338,25.615689346126615
fx68h120-il,xf-fx68h120-il-100000,100000.0,0.11807,0.25,0.0231299999999999,0.339,1.1308,10.25,82.21542725451506,17.78457274548494
fx68h120-il,xf-fx68h120-il-1000000,1000000.0,0.11807,0.25,0.0231299999999999,0.339,1.1777,15.0,82.21542725451506,17.78457274548494
fx68h120-il,xf-fx68h120-il-200000,200000.0,0.11807,0.25,0.0231299999999999,0.339,1.1248,15.25,82.21542725451506,17.78457274548494
fx68h120-il,xf-fx68h120-il-50000,50000.0,0.11807,0.25,0.0231299999999999,0.339,1.1505,10.75,82.21542725451506,17.78457274548494
fx68h120-il,xf-fx68h120-il-500000,500000.0,0.11807,0.25,0.0231299999999999,0.339,1.1072,10.5,82.21542725451506,17.78457274548494
fx69274-il,xf-fx69274-il-100000,100000.0,0.27414,0.339,0.03186,0.371,0.1959,8.5,58.70701471629337,41.29298528370663
fx69274-il,xf-fx69274-il-1000000,1000000.0,0.27414,0.339,0.03186,0.371,1.5685,17.5,58.70701471629337,41.29298528370663
fx69274-il,xf-fx69274-il-200000,200000.0,0.27414,0.339,0.03186,0.371,1.0693,10.25,58.70701471629337,41.29298528370663
